id,name,loc,years,fee,link-href,info,clinic_add,sched_day,sched_time,services,clinic_loc,clinic_name,clinic_fee,clinic_dir
16,Dr. Pamela C. Guiang,"Ayala Alabang, Muntinlupa",13,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-pamela-c-guiang-dermatologist-cosmetologist?specialization=&practice_id=1119742,"Dr. Pamela C. Guiang is a Dermatologist in Ayala Alabang, Muntinlupa and has an experience of 13 years in this field.                                             more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Wed,9:00 AM - 3:00 PM,"[{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Anti Aging Treatment""},{""services"":""Laser Resurfacing""},{""services"":""Dermabrasion""},{""services"":""Acne / Pimples Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Photofacial""},{""services"":""Wart Removal""},{""services"":""Leucoderma Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No.615,null,"http://www.google.com/maps/place/14.413348,121.043274"
16,Dr. Pamela C. Guiang,"Ayala Alabang, Muntinlupa",13,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-pamela-c-guiang-dermatologist-cosmetologist?specialization=&practice_id=1119742,"Dr. Pamela C. Guiang is a Dermatologist in Ayala Alabang, Muntinlupa and has an experience of 13 years in this field.                                             more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Fri,9:00 AM - 5:00 PM,"[{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Anti Aging Treatment""},{""services"":""Laser Resurfacing""},{""services"":""Dermabrasion""},{""services"":""Acne / Pimples Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Photofacial""},{""services"":""Wart Removal""},{""services"":""Leucoderma Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No.615,null,"http://www.google.com/maps/place/14.413348,121.043274"
17,Dr. Rosemary Lo,"Alabang, Muntinlupa",30,₱500,https://www.practo.com/muntinlupa/doctor/dr-rosemarie-lo-dermatologist-cosmetologist?specialization=&practice_id=822946,"Dr. Rosemary Lo is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 30 years in this field.                                                     more..","3/F SM City San Lazaro, Felix Huertas Street Corner A.H. Lacson Extension, City of Manila., Manila",Mon - Sat,10:00 AM - 6:00 PM,"[{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Tattoo Removal""},{""services"":""Botox Injections""},{""services"":""Laser Hair Removal - Face""},{""services"":""Peel, Polishing, Lasers""}]","Santa Cruz, Manila",Dermstrata,₱500,"http://www.google.com/maps/place/14.618248,120.98596"
17,Dr. Rosemary Lo,"Alabang, Muntinlupa",30,₱500,https://www.practo.com/muntinlupa/doctor/dr-rosemarie-lo-dermatologist-cosmetologist?specialization=&practice_id=822946,"Dr. Rosemary Lo is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 30 years in this field.                                                     more..","3/F Market! Market!, 26th Street Corner C5, Bonifacio Global City, Landmark: Inside Market Market Mall, Taguig",Sat,10:00 AM - 10:00 PM,"[{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Tattoo Removal""},{""services"":""Botox Injections""},{""services"":""Laser Hair Removal - Face""},{""services"":""Peel, Polishing, Lasers""}]","Fort Bonifacio, Taguig",Dermstrata Skin Clinic And Spa,₱650,"http://www.google.com/maps/place/14.549721,121.05722"
17,Dr. Rosemary Lo,"Alabang, Muntinlupa",30,₱500,https://www.practo.com/muntinlupa/doctor/dr-rosemarie-lo-dermatologist-cosmetologist?specialization=&practice_id=822946,"Dr. Rosemary Lo is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 30 years in this field.                                                     more..","3/F Market! Market!, 26th Street Corner C5, Bonifacio Global City, Landmark: Inside Market Market Mall, Taguig","Mon, Wed - Thu",10:00 AM - 9:00 PM,"[{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Tattoo Removal""},{""services"":""Botox Injections""},{""services"":""Laser Hair Removal - Face""},{""services"":""Peel, Polishing, Lasers""}]","Fort Bonifacio, Taguig",Dermstrata Skin Clinic And Spa,₱650,"http://www.google.com/maps/place/14.549721,121.05722"
17,Dr. Rosemary Lo,"Alabang, Muntinlupa",30,₱500,https://www.practo.com/muntinlupa/doctor/dr-rosemarie-lo-dermatologist-cosmetologist?specialization=&practice_id=822946,"Dr. Rosemary Lo is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 30 years in this field.                                                     more..","4th Floor, Filinvest Corporate City Alabang, Muntinlupa",Sat,2:00 PM - 6:00 PM,"[{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Tattoo Removal""},{""services"":""Botox Injections""},{""services"":""Laser Hair Removal - Face""},{""services"":""Peel, Polishing, Lasers""}]","Alabang, Muntinlupa",Dermstrata,₱500,"http://www.google.com/maps/place/14.417747,121.03995"
17,Dr. Rosemary Lo,"Alabang, Muntinlupa",30,₱500,https://www.practo.com/muntinlupa/doctor/dr-rosemarie-lo-dermatologist-cosmetologist?specialization=&practice_id=822946,"Dr. Rosemary Lo is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 30 years in this field.                                                     more..","Lower Ground Level, SM City Sta. Mesa, Aurora Boulevard Araneta Avenue, Quezon City",Tue,4:00 PM - 8:00 PM,"[{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Tattoo Removal""},{""services"":""Botox Injections""},{""services"":""Laser Hair Removal - Face""},{""services"":""Peel, Polishing, Lasers""}]","Doña Imelda, Quezon City",Dermstrata,₱500,"http://www.google.com/maps/place/14.605919,121.02081"
18,Dr. Yanee Vasquez,"Ayala Alabang, Muntinlupa",14,₱500,https://www.practo.com/muntinlupa/doctor/dr-yanee-vasquez-dermatologist-cosmetologist?specialization=&practice_id=739492,"Dr. Yanee Vasquez is a Dermatologist in Bel-Air, Makati and has an experience of 14 years in this field.                                                          more..","Ground Floor, Kennedy Center Building, Prime Street, Madrigal Business Park,, Landmark: Madrigal Business Park, Muntinlupa",Sat,10:00 AM - 5:00 PM,"[{""services"":""Tattoo Removal""},{""services"":""Wart Removal""},{""services"":""Leucoderma Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Laser Resurfacing""},{""services"":""Dermabrasion""},{""services"":""Acne / Pimples Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Scar Treatment""},{""services"":""Photofacial""}]","Ayala Alabang, Muntinlupa",Aesthetic Science Clinic,₱500,"http://www.google.com/maps/place/14.428049,121.02665"
18,Dr. Yanee Vasquez,"Ayala Alabang, Muntinlupa",14,₱500,https://www.practo.com/muntinlupa/doctor/dr-yanee-vasquez-dermatologist-cosmetologist?specialization=&practice_id=739492,"Dr. Yanee Vasquez is a Dermatologist in Bel-Air, Makati and has an experience of 14 years in this field.                                                          more..","Ground Floor Jupiter Place Building, Jupiter Street, Bel-Air, Makati","Tue, Thu",2:00 PM - 6:00 PM,"[{""services"":""Tattoo Removal""},{""services"":""Wart Removal""},{""services"":""Leucoderma Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Laser Resurfacing""},{""services"":""Dermabrasion""},{""services"":""Acne / Pimples Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Scar Treatment""},{""services"":""Photofacial""}]","Bel-Air, Makati",Aesthetic Science Clinic,₱500,"http://www.google.com/maps/place/14.562349,121.025"
19,Eleonor Masa,"Alabang, Muntinlupa",null,₱600,https://www.practo.com/muntinlupa/doctor/eleonor-masa-dermatologist-cosmetologist?specialization=&practice_id=728247,"Eleonor Masa is a Dermatologist in Alabang, Muntinlupa                                                                                                            more..","Double E Brothers Bldg. Aguirre Avenue BF homes Paranaque, Westgate Center, Filinvest Corporate City, Muntinlupa",Mon - Sun,10:00 AM - 8:00 PM,"[{""services"":""Tattoo Removal""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Laser Hair Removal - Face""},{""services"":""Scar Treatment""},{""services"":""Peel, Polishing, Lasers""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Acne / Pimples Treatment""}]","Alabang, Muntinlupa",Acnecure Oblepias Dermatological Group,₱600,"http://www.google.com/maps/place/14.425765,121.038734"
