id,name,loc,years,fee,link-href,info,clinic_add,sched_day,sched_time,services,clinic_loc,clinic_name,clinic_fee,clinic_dir
11,Dr. Gaile Robredo - Vitas,"Bel-Air, Makati",10,₱500,https://www.practo.com/makati/doctor/gaile-robredo-vitas-dermatologist?specialization=&practice_id=1118410,I took my premed course at the Ateneo de Manila University (AdMU) and got my medical degree from the University of the East Ramon Magsaysay Memorial Medical Cen  more..,"2nd Floor, Island Plaza Salcedo Bldg, 105 LP Leviste St., Salcedo Village, Landmark: Mercury Drug, Makati",Wed,11:00 AM - 7:30 PM,"[{""services"":""General dermatology""},{""services"":""Acne scar Treatments""},{""services"":""Melasma & Pigmentary disorders""},{""services"":""Botulinum toxin injection""},{""services"":""Soft tissue filler injection""},{""services"":""Skin Rejuvenation""},{""services"":""Chemical Peel""},{""services"":""Sclerotherapy""},{""services"":""minor excision""},{""services"":""Skin Biopsy""},{""services"":""Hair & Nail Treatment""},{""services"":""Laser Scar Resurfacing""},{""services"":""Whitening Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Acne Surgery""}]","Bel-Air, Makati",dermHQ,₱500,"http://www.google.com/maps/place/14.56029,121.0199"
11,Dr. Gaile Robredo - Vitas,"Bel-Air, Makati",10,₱500,https://www.practo.com/makati/doctor/gaile-robredo-vitas-dermatologist?specialization=&practice_id=1118410,I took my premed course at the Ateneo de Manila University (AdMU) and got my medical degree from the University of the East Ramon Magsaysay Memorial Medical Cen  more..,"2nd Floor, Island Plaza Salcedo Bldg, 105 LP Leviste St., Salcedo Village, Landmark: Mercury Drug, Makati",Sun,12:00 PM - 6:00 PM,"[{""services"":""General dermatology""},{""services"":""Acne scar Treatments""},{""services"":""Melasma & Pigmentary disorders""},{""services"":""Botulinum toxin injection""},{""services"":""Soft tissue filler injection""},{""services"":""Skin Rejuvenation""},{""services"":""Chemical Peel""},{""services"":""Sclerotherapy""},{""services"":""minor excision""},{""services"":""Skin Biopsy""},{""services"":""Hair & Nail Treatment""},{""services"":""Laser Scar Resurfacing""},{""services"":""Whitening Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Acne Surgery""}]","Bel-Air, Makati",dermHQ,₱500,"http://www.google.com/maps/place/14.56029,121.0199"
11,Dr. Gaile Robredo - Vitas,"Bel-Air, Makati",10,₱500,https://www.practo.com/makati/doctor/gaile-robredo-vitas-dermatologist?specialization=&practice_id=1118410,I took my premed course at the Ateneo de Manila University (AdMU) and got my medical degree from the University of the East Ramon Magsaysay Memorial Medical Cen  more..,"2nd Floor, Island Plaza Salcedo Bldg, 105 LP Leviste St., Salcedo Village, Landmark: Mercury Drug, Makati",Sat,2:30 PM - 7:00 PM,"[{""services"":""General dermatology""},{""services"":""Acne scar Treatments""},{""services"":""Melasma & Pigmentary disorders""},{""services"":""Botulinum toxin injection""},{""services"":""Soft tissue filler injection""},{""services"":""Skin Rejuvenation""},{""services"":""Chemical Peel""},{""services"":""Sclerotherapy""},{""services"":""minor excision""},{""services"":""Skin Biopsy""},{""services"":""Hair & Nail Treatment""},{""services"":""Laser Scar Resurfacing""},{""services"":""Whitening Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Acne Surgery""}]","Bel-Air, Makati",dermHQ,₱500,"http://www.google.com/maps/place/14.56029,121.0199"
11,Dr. Gaile Robredo - Vitas,"Bel-Air, Makati",10,₱500,https://www.practo.com/makati/doctor/gaile-robredo-vitas-dermatologist?specialization=&practice_id=1118410,I took my premed course at the Ateneo de Manila University (AdMU) and got my medical degree from the University of the East Ramon Magsaysay Memorial Medical Cen  more..,"2nd Floor, Island Plaza Salcedo Bldg, 105 LP Leviste St., Salcedo Village, Landmark: Mercury Drug, Makati","Tue, Thu",2:30 PM - 7:30 PM,"[{""services"":""General dermatology""},{""services"":""Acne scar Treatments""},{""services"":""Melasma & Pigmentary disorders""},{""services"":""Botulinum toxin injection""},{""services"":""Soft tissue filler injection""},{""services"":""Skin Rejuvenation""},{""services"":""Chemical Peel""},{""services"":""Sclerotherapy""},{""services"":""minor excision""},{""services"":""Skin Biopsy""},{""services"":""Hair & Nail Treatment""},{""services"":""Laser Scar Resurfacing""},{""services"":""Whitening Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Acne Surgery""}]","Bel-Air, Makati",dermHQ,₱500,"http://www.google.com/maps/place/14.56029,121.0199"
11,Dr. Gaile Robredo - Vitas,"Bel-Air, Makati",10,₱500,https://www.practo.com/makati/doctor/gaile-robredo-vitas-dermatologist?specialization=&practice_id=1118410,I took my premed course at the Ateneo de Manila University (AdMU) and got my medical degree from the University of the East Ramon Magsaysay Memorial Medical Cen  more..,"2nd Floor, Island Plaza Salcedo Bldg, 105 LP Leviste St., Salcedo Village, Landmark: Mercury Drug, Makati","Mon, Fri",2:00 PM - 7:30 PM,"[{""services"":""General dermatology""},{""services"":""Acne scar Treatments""},{""services"":""Melasma & Pigmentary disorders""},{""services"":""Botulinum toxin injection""},{""services"":""Soft tissue filler injection""},{""services"":""Skin Rejuvenation""},{""services"":""Chemical Peel""},{""services"":""Sclerotherapy""},{""services"":""minor excision""},{""services"":""Skin Biopsy""},{""services"":""Hair & Nail Treatment""},{""services"":""Laser Scar Resurfacing""},{""services"":""Whitening Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Acne Surgery""}]","Bel-Air, Makati",dermHQ,₱500,"http://www.google.com/maps/place/14.56029,121.0199"
12,Dr. Glenda C. Anastacio-Fugoso,"Guadalupe Nuevo, Makati",31,₱400,https://www.practo.com/makati/doctor/dr-glenda-fugoso-dermatologist-cosmetologist?specialization=&practice_id=745599,"Dr. Glenda C. Anastacio-Fugoso is a Dermatologist in Guadalupe Nuevo, Makati and has an experience of 31 years in this field.                                     more..","RM 204 Adelaida Building, P. Victor Street, Landmark: Near Jollibee, Makati","Mon, Wed, Fri","10:00 AM - 12:00 PM
2:00 PM - 5:00 PM","[{""services"":""Acne / Pimples Treatment""},{""services"":""Dental Fillings""},{""services"":""Glutathione - Skin Whitening""},{""services"":""Whitening Treatment""},{""services"":""Wart/Mole Removal""},{""services"":""Skin/Body Peeling""},{""services"":""Facial Theraphy""}]","Guadalupe Nuevo, Makati",Glenda Fugoso Derma Clinic,₱400,"http://www.google.com/maps/place/14.564343,121.04643"
12,Dr. Glenda C. Anastacio-Fugoso,"Guadalupe Nuevo, Makati",31,₱400,https://www.practo.com/makati/doctor/dr-glenda-fugoso-dermatologist-cosmetologist?specialization=&practice_id=745599,"Dr. Glenda C. Anastacio-Fugoso is a Dermatologist in Guadalupe Nuevo, Makati and has an experience of 31 years in this field.                                     more..","RM 204 Adelaida Building, P. Victor Street, Landmark: Near Jollibee, Makati",Sat,3:00 PM - 5:00 PM,"[{""services"":""Acne / Pimples Treatment""},{""services"":""Dental Fillings""},{""services"":""Glutathione - Skin Whitening""},{""services"":""Whitening Treatment""},{""services"":""Wart/Mole Removal""},{""services"":""Skin/Body Peeling""},{""services"":""Facial Theraphy""}]","Guadalupe Nuevo, Makati",Glenda Fugoso Derma Clinic,₱400,"http://www.google.com/maps/place/14.564343,121.04643"
13,Dr. Guia R. Avecilla,"San Lorenzo, Makati",43,Free Consultation,https://www.practo.com/makati/doctor/dr-guia-r-avecilla-dermatologist-cosmetologist?specialization=&practice_id=1121758,"Dr. Guia R. Avecilla is a Dermatologist in San Lorenzo, Makati and has an experience of 43 years in this field.                                                   more..","#2 Amorsolo Street Legaspi Village, Makati, Landmark: Near RCBC Plaza Ayala Avenue, Makati",Tue,"10:00 AM - 12:00 PM
1:00 PM - 5:00 PM","[{""services"":""Wart Removal""},{""services"":""Scar Treatment""},{""services"":""Dermabrasion""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Laser Resurfacing""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Tattoo Removal""},{""services"":""Acne / Pimples Treatment""},{""services"":""Laser Hair Removal - Face""}]","San Lorenzo, Makati",Makati Medical Center - Hall A Room No. 206,null,"http://www.google.com/maps/place/14.558964,121.01438"
13,Dr. Guia R. Avecilla,"San Lorenzo, Makati",43,Free Consultation,https://www.practo.com/makati/doctor/dr-guia-r-avecilla-dermatologist-cosmetologist?specialization=&practice_id=1121758,"Dr. Guia R. Avecilla is a Dermatologist in San Lorenzo, Makati and has an experience of 43 years in this field.                                                   more..","#2 Amorsolo Street Legaspi Village, Makati, Landmark: Near RCBC Plaza Ayala Avenue, Makati",Thu,"10:00 AM - 12:00 PM
2:00 PM - 5:00 PM","[{""services"":""Wart Removal""},{""services"":""Scar Treatment""},{""services"":""Dermabrasion""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Laser Resurfacing""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Tattoo Removal""},{""services"":""Acne / Pimples Treatment""},{""services"":""Laser Hair Removal - Face""}]","San Lorenzo, Makati",Makati Medical Center - Hall A Room No. 206,null,"http://www.google.com/maps/place/14.558964,121.01438"
13,Dr. Guia R. Avecilla,"San Lorenzo, Makati",43,Free Consultation,https://www.practo.com/makati/doctor/dr-guia-r-avecilla-dermatologist-cosmetologist?specialization=&practice_id=1121758,"Dr. Guia R. Avecilla is a Dermatologist in San Lorenzo, Makati and has an experience of 43 years in this field.                                                   more..","#2 Amorsolo Street Legaspi Village, Makati, Landmark: Near RCBC Plaza Ayala Avenue, Makati",Sat,10:00 AM - 2:00 PM,"[{""services"":""Wart Removal""},{""services"":""Scar Treatment""},{""services"":""Dermabrasion""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Laser Resurfacing""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Tattoo Removal""},{""services"":""Acne / Pimples Treatment""},{""services"":""Laser Hair Removal - Face""}]","San Lorenzo, Makati",Makati Medical Center - Hall A Room No. 206,null,"http://www.google.com/maps/place/14.558964,121.01438"
14,Dr. Imelda A. Cabral-Villar,"San Lorenzo, Makati",24,null,https://www.practo.com/makati/doctor/imelda-a-cabral-villar-dermatologist-cosmetologist?specialization=&practice_id=1133473,"Dr. Imelda A. Cabral-Villar is a Dermatologist in San Lorenzo, Makati and has an experience of 24 years in this field.                                            more..","#2 Amorsolo Street Legaspi Village, Makati, Landmark: Near RCBC Plaza Ayala Avenue, Makati",Mon - Sat,10:00 AM - 7:00 PM,"[{""services"":""Dermabrasion""},{""services"":""Acne / Pimples Treatment""},{""services"":""Photofacial""},{""services"":""Laser Resurfacing""},{""services"":""Wart Removal""},{""services"":""Tattoo Removal""},{""services"":""Scar Treatment""},{""services"":""Leucoderma Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Laser Hair Removal - Face""}]","San Lorenzo, Makati",Makati Medical Center,null,"http://www.google.com/maps/place/14.558964,121.01438"
15,Dr. Janet De Grano,"Urdaneta, Makati",24,₱800,https://www.practo.com/makati/doctor/dr-janet-de-grano-dermatologist-cosmetologist?specialization=&practice_id=744458,"Dr. Janet De Grano is a Dermatologist in Batangas City, Batangas and has an experience of 24 years in this field.                                                 more..","Mary Mediatrix Medical Center J.p Laurel Highway, Batangas",Wed,10:00 AM - 12:00 PM,"[{""services"":""Photofacial""},{""services"":""Anti Aging Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Botox Injections""},{""services"":""Acne / Pimples Treatment""},{""services"":""Peel, Polishing, Lasers""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""}]","Batangas City, Batangas",Mary Mediatrix Medical Center,null,"http://www.google.com/maps/place/13.943767,121.15162"
15,Dr. Janet De Grano,"Urdaneta, Makati",24,₱800,https://www.practo.com/makati/doctor/dr-janet-de-grano-dermatologist-cosmetologist?specialization=&practice_id=744458,"Dr. Janet De Grano is a Dermatologist in Batangas City, Batangas and has an experience of 24 years in this field.                                                 more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa","Mon, Fri",10:00 AM - 1:00 PM,"[{""services"":""Photofacial""},{""services"":""Anti Aging Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Botox Injections""},{""services"":""Acne / Pimples Treatment""},{""services"":""Peel, Polishing, Lasers""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""}]","Ayala Alabang, Muntinlupa",Asian Hospital Medical Center Room No.405,null,"http://www.google.com/maps/place/14.413348,121.043274"
15,Dr. Janet De Grano,"Urdaneta, Makati",24,₱800,https://www.practo.com/makati/doctor/dr-janet-de-grano-dermatologist-cosmetologist?specialization=&practice_id=744458,"Dr. Janet De Grano is a Dermatologist in Batangas City, Batangas and has an experience of 24 years in this field.                                                 more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Sat,3:00 PM - 5:00 PM,"[{""services"":""Photofacial""},{""services"":""Anti Aging Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Botox Injections""},{""services"":""Acne / Pimples Treatment""},{""services"":""Peel, Polishing, Lasers""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""}]","Ayala Alabang, Muntinlupa",Asian Hospital Medical Center Room No.405,null,"http://www.google.com/maps/place/14.413348,121.043274"
15,Dr. Janet De Grano,"Urdaneta, Makati",24,₱800,https://www.practo.com/makati/doctor/dr-janet-de-grano-dermatologist-cosmetologist?specialization=&practice_id=744458,"Dr. Janet De Grano is a Dermatologist in Batangas City, Batangas and has an experience of 24 years in this field.                                                 more..","Mary Mediatrix Medical Center J.p Laurel Highway, Batangas",Tue,2:00 PM - 4:00 PM,"[{""services"":""Photofacial""},{""services"":""Anti Aging Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Botox Injections""},{""services"":""Acne / Pimples Treatment""},{""services"":""Peel, Polishing, Lasers""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""}]","Batangas City, Batangas",Mary Mediatrix Medical Center,null,"http://www.google.com/maps/place/13.943767,121.15162"
15,Dr. Janet De Grano,"Urdaneta, Makati",24,₱800,https://www.practo.com/makati/doctor/dr-janet-de-grano-dermatologist-cosmetologist?specialization=&practice_id=744458,"Dr. Janet De Grano is a Dermatologist in Batangas City, Batangas and has an experience of 24 years in this field.                                                 more..","57 Paseo De Roxas Street, Urdaneta Village, Landmark: Near Zuelig Building, Makati",Mon - Sat,10:00 AM - 6:00 PM,"[{""services"":""Photofacial""},{""services"":""Anti Aging Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Botox Injections""},{""services"":""Acne / Pimples Treatment""},{""services"":""Peel, Polishing, Lasers""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""}]","Urdaneta, Makati",Beverly Hills Medical Group,₱800,"http://www.google.com/maps/place/14.558413,121.02658"
16,Dr. Jason Icasiano,"San Lorenzo, Makati",14,₱600,https://www.practo.com/makati/doctor/jason-icasiano-dermatologist-cosmetologist?specialization=&practice_id=756932,"Dr. Jason Icasiano is a Dermatologist in San Lorenzo, Makati and has an experience of 14 years in this field.                                                     more..","Unit 1706 Medical Plaza Building Amorsolo Street Corner Delarosa Street Legaspi Village Makati City, Makati","Tue, Thu, Sat",3:00 PM - 7:00 PM,"[{""services"":""Dermabrasion""},{""services"":""Laser Hair Removal - Face""},{""services"":""Chemical Peel""},{""services"":""Botox Injections""},{""services"":""Acne / Pimples Treatment""},{""services"":""Laser Resurfacing""},{""services"":""Scar Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Hair Reduction""},{""services"":""Glutathione Shots""}]","San Lorenzo, Makati",Icasiano Dermatology Clinic,₱600,"http://www.google.com/maps/place/14.570354,121.02198"
16,"Dr. Jason Waltenspiel, MD","Palanan, Makati",15,₱500,https://www.practo.com/makati/doctor/jason-waltenspiel-aesthetic-medicine?specialization=&practice_id=1128867,"Dr. Jason Waltenspiel, MD is a Aesthetic Medicine and Aesthetic Dermatologist in Palanan, Makati and has an experience of 15 years in these fields.               more..","4410 A Calatagan st., Corner Filmore St., Barangay Palanan, Makati City, Landmark: Cash & Carry Mall, Makati",Wed - Sat,1:00 PM - 7:00 PM,"[{""services"":""Wart Removal""},{""services"":""Scar Treatment""},{""services"":""Slimming Treatment""},{""services"":""Faceline""},{""services"":""Nose Reshaping""},{""services"":""Skin Peeling""},{""services"":""Lip Augmentation""},{""services"":""Dermal fillers""},{""services"":""Mesotherapy""},{""services"":""Mole Removal""},{""services"":""Acne/ Pimple Scars Treatment""},{""services"":""Skin Care""},{""services"":""Intralipotherapy""},{""services"":""Anti Aging Treatment""},{""services"":""Cellulite Treatment""}]","Palanan, Makati",SKINOVATIVE CLINIC and MEDSPA,₱500,"http://www.google.com/maps/place/14.559719,121.0046"
17,Dr. Jennifer Maninang-Ortiz,"Palanan, Makati",12,₱300,https://www.practo.com/makati/doctor/dr-jennifer-maninang-ortiz-dermatologist-cosmetologist?specialization=&practice_id=748317,"Dr. Jennifer Maninang-Ortiz is a Dermatologist and Plastic Surgeon in Tagumpay, Quezon City and has an experience of 12 years in these fields.                    more..","1201-1211 Cecilleville Building Quezon Avenue, Quezon City",Mon - Sat,10:00 AM - 7:00 PM,"[{""services"":""Laser Hair Removal - Face""},{""services"":""Wart Removal""},{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Photofacial""},{""services"":""General dermatology""},{""services"":""Dermabrasion""},{""services"":""Laser Resurfacing""},{""services"":""Leucoderma Treatment""},{""services"":""Tattoo Removal""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""}]","Santa Cruz, Quezon City",Zonav Skin Wellness,₱300,"http://www.google.com/maps/place/14.63322,121.01894"
17,Dr. Jennifer Maninang-Ortiz,"Palanan, Makati",12,₱300,https://www.practo.com/makati/doctor/dr-jennifer-maninang-ortiz-dermatologist-cosmetologist?specialization=&practice_id=748317,"Dr. Jennifer Maninang-Ortiz is a Dermatologist and Plastic Surgeon in Tagumpay, Quezon City and has an experience of 12 years in these fields.                    more..","20th Avenue Corner P. Tuazon Boulevard, Metrolane Complex Cubao, Quezon City",Mon - Sat,10:00 AM - 7:00 PM,"[{""services"":""Laser Hair Removal - Face""},{""services"":""Wart Removal""},{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Photofacial""},{""services"":""General dermatology""},{""services"":""Dermabrasion""},{""services"":""Laser Resurfacing""},{""services"":""Leucoderma Treatment""},{""services"":""Tattoo Removal""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""}]","Tagumpay, Quezon City",Ortiz Medical Skin Clinic,₱300,"http://www.google.com/maps/place/14.621354,121.06395"
17,Dr. Jennifer Maninang-Ortiz,"Palanan, Makati",12,₱300,https://www.practo.com/makati/doctor/dr-jennifer-maninang-ortiz-dermatologist-cosmetologist?specialization=&practice_id=748317,"Dr. Jennifer Maninang-Ortiz is a Dermatologist and Plastic Surgeon in Tagumpay, Quezon City and has an experience of 12 years in these fields.                    more..","21 Gil Puyat Avenue, Makati",Mon - Sat,9:00 AM - 5:00 PM,"[{""services"":""Laser Hair Removal - Face""},{""services"":""Wart Removal""},{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Photofacial""},{""services"":""General dermatology""},{""services"":""Dermabrasion""},{""services"":""Laser Resurfacing""},{""services"":""Leucoderma Treatment""},{""services"":""Tattoo Removal""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""}]","Palanan, Makati",Holy King Medical Clinic,₱300,"http://www.google.com/maps/place/14.557714,121.00675"
17,Dr. Jennifer Maninang-Ortiz,"Palanan, Makati",12,₱300,https://www.practo.com/makati/doctor/dr-jennifer-maninang-ortiz-dermatologist-cosmetologist?specialization=&practice_id=748317,"Dr. Jennifer Maninang-Ortiz is a Dermatologist and Plastic Surgeon in Tagumpay, Quezon City and has an experience of 12 years in these fields.                    more..","119 V. Luna Exit, Sikatuna Village, Quezon City",Mon - Sat,10:00 AM - 7:00 PM,"[{""services"":""Laser Hair Removal - Face""},{""services"":""Wart Removal""},{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Photofacial""},{""services"":""General dermatology""},{""services"":""Dermabrasion""},{""services"":""Laser Resurfacing""},{""services"":""Leucoderma Treatment""},{""services"":""Tattoo Removal""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""}]","Sikatuna Village, Quezon City",Holy King Medical Clinic,₱300,"http://www.google.com/maps/place/14.635527,121.058525"
17,Dr. Jennifer Maninang-Ortiz,"Palanan, Makati",12,₱300,https://www.practo.com/makati/doctor/dr-jennifer-maninang-ortiz-dermatologist-cosmetologist?specialization=&practice_id=748317,"Dr. Jennifer Maninang-Ortiz is a Dermatologist and Plastic Surgeon in Tagumpay, Quezon City and has an experience of 12 years in these fields.                    more..","unit C12 Jade Tower nd Avenue Caloocan City, Caloocan",Mon - Sat,9:00 AM - 6:00 PM,"[{""services"":""Laser Hair Removal - Face""},{""services"":""Wart Removal""},{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Photofacial""},{""services"":""General dermatology""},{""services"":""Dermabrasion""},{""services"":""Laser Resurfacing""},{""services"":""Leucoderma Treatment""},{""services"":""Tattoo Removal""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""}]","Grace Park West, Caloocan",Holy King Medical Clinic,₱300,"http://www.google.com/maps/place/14.640617,120.982315"
18,Dr. Joan Clarence Morallo,"Bel-Air, Makati",10,₱550,https://www.practo.com/makati/doctor/joan-clarence-morallo-dermatologist?specialization=&practice_id=1118893,"Dr. Clarence is an expert in Aesthetic Dermatology. Some of which includes Anti-aging treatments such as dermal filler & botulinum injection, thread lift, therm  more..","28 Jupiter St, Makati",Mon - Sat,9:00 AM - 8:00 PM,"[{""services"":""Laser Depigmentation""},{""services"":""Laser therapy""},{""services"":""Skin Care""},{""services"":""revlite""},{""services"":""Thermage""},{""services"":""coolsculpting zeltiq""},{""services"":""Hifu - doubloS""},{""services"":""DIODE LASER HAIR REMOVAL""},{""services"":""IPL""},{""services"":""Hydrafacial""},{""services"":""Agas Facial""},{""services"":""Dermabrasion""},{""services"":""Fractional Laser""},{""services"":""Scars and Stretchmarks""},{""services"":""Thread Lift""}]","Bel-Air, Makati",Clarence Slimming and Dermatology Centre,₱550,"http://www.google.com/maps/place/14.558742,121.03294"
19,Dr. Joseph Raymond P. De Leon,"San Lorenzo, Makati",9,₱500,https://www.practo.com/makati/doctor/joseph-raymond-p-de-leon-aesthetic-medicine?specialization=&practice_id=1130723,Dr. Joe received his medical degree from De La Salle – Health Sciences Institute within six years upon graduating High School through an accelerated program. He  more..,"Unit 809 Medical Plaza Makati, Amorsolo cor. Dela Rosa St., Landmark: Behind Makati Medical Hospital, Makati","Mon - Tue, Thu",10:00 AM - 4:00 PM,"[{""services"":""Botox Injections""},{""services"":""Thread Lift""},{""services"":""Anti Aging Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Mole Removal""},{""services"":""Skin Care""},{""services"":""Laser therapy""},{""services"":""Hyper Pigmentation Treatment""},{""services"":""Skin Peeling""},{""services"":""Stretch Marks Treatment""},{""services"":""Muscle Relaxing Injections""},{""services"":""Gynecomastia Treatment / Surgery""},{""services"":""Double Chin Treatment""},{""services"":""Lip Augmentation""},{""services"":""Facial Rejuvenation Treatment""}]","San Lorenzo, Makati",MSC Skin and Body Clinic,₱500,"http://www.google.com/maps/place/14.55828,121.0144"
19,Dr. Joseph Raymond P. De Leon,"San Lorenzo, Makati",9,₱500,https://www.practo.com/makati/doctor/joseph-raymond-p-de-leon-aesthetic-medicine?specialization=&practice_id=1130723,Dr. Joe received his medical degree from De La Salle – Health Sciences Institute within six years upon graduating High School through an accelerated program. He  more..,"Unit 809 Medical Plaza Makati, Amorsolo cor. Dela Rosa St., Landmark: Behind Makati Medical Hospital, Makati",Fri - Sat,10:00 AM - 3:00 PM,"[{""services"":""Botox Injections""},{""services"":""Thread Lift""},{""services"":""Anti Aging Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Mole Removal""},{""services"":""Skin Care""},{""services"":""Laser therapy""},{""services"":""Hyper Pigmentation Treatment""},{""services"":""Skin Peeling""},{""services"":""Stretch Marks Treatment""},{""services"":""Muscle Relaxing Injections""},{""services"":""Gynecomastia Treatment / Surgery""},{""services"":""Double Chin Treatment""},{""services"":""Lip Augmentation""},{""services"":""Facial Rejuvenation Treatment""}]","San Lorenzo, Makati",MSC Skin and Body Clinic,₱500,"http://www.google.com/maps/place/14.55828,121.0144"
20,Dr. June Paul Ayache Garcia,"San Lorenzo, Makati",11,₱350,https://www.practo.com/makati/doctor/june-pual-ayache-garcia-aesthetic-medicine?specialization=&practice_id=728410,Dr. June Paul Ayache Garcia is one of the most sought after male doctors in the field of cosmetic dermatology and aesthetic medicine. A graduate of De La Salle   more..,"134 Legaspi St., LG Legaspi Park View Bldg., Legaspi Village, Makati City, Makati",Tue - Sun,11:00 AM - 8:00 PM,"[{""services"":""Botox""},{""services"":""Fillers""},{""services"":""Viva Skin Rejuvenation""},{""services"":""Laser Tattoo Removal""},{""services"":""Chemical Peel""},{""services"":""Mole Removal""},{""services"":""Laser Hair Reduction""},{""services"":""Pigmentation Treatment""},{""services"":""Skin Tightening""},{""services"":""Body Contouring""}]","San Lorenzo, Makati",Wilson & Ayache Clinic,₱350,"http://www.google.com/maps/place/14.55413,121.0183"
21,Dr. Katrina M. Canlas-Estrella,"San Lorenzo, Makati",29,Free Consultation,https://www.practo.com/makati/doctor/dr-katrina-m-canlas-estrella-dermatologist-cosmetologist?specialization=&practice_id=1120967,"Dr. Katrina M. Canlas-Estrella is a Dermatologist in San Lorenzo, Makati and has an experience of 29 years in this field.                                         more..","#2 Amorsolo Street Legaspi Village, Makati, Landmark: Near RCBC Plaza Ayala Avenue, Makati","Tue, Thu",1:00 PM - 6:00 PM,"[{""services"":""Anti Aging Treatment""},{""services"":""Laser Resurfacing""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Photofacial""},{""services"":""Tattoo Removal""},{""services"":""Wart Removal""},{""services"":""Acne / Pimples Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Scar Treatment""},{""services"":""Dermabrasion""}]","San Lorenzo, Makati",Makati Medical Center - CPM 1/F Room No. 2,null,"http://www.google.com/maps/place/14.558964,121.01438"
