id,name,loc,years,fee,link-href,info,clinic_add,sched_day,sched_time,services,clinic_loc,clinic_name,clinic_fee,clinic_dir
17,Dr. Jocelle Davigoy,"Fort Bonifacio, Taguig",12,₱500,https://www.practo.com/taguig/doctor/dr-jocelle-s-davigoy-dermatologist-cosmetologist?specialization=&practice_id=839236,"Dr. Jocelle Davigoy is a Dermatologist in San Antonio, Paranaque and has an experience of 12 years in this field.                                                 more..","3rd Floor Market Market Mall BGC, Landmark: Beside Lay Bare Salon, Taguig",Mon - Sun,10:00 AM - 9:00 PM,"[{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Laser Hair Removal - Face""},{""services"":""Leucoderma Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Scar Treatment""},{""services"":""Tattoo Removal""},{""services"":""Dermabrasion""},{""services"":""Photofacial""},{""services"":""Acne / Pimples Treatment""}]","Fort Bonifacio, Taguig",Manila Derm,₱500,"http://www.google.com/maps/place/14.548939,121.05473"
18,Dr. Joyce Castillo,"Fort Bonifacio, Taguig",13,null,https://www.practo.com/taguig/doctor/dr-joyce-castillo-dermatologist-cosmetologist?specialization=&practice_id=1121697,"Dr. Joyce Castillo is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 13 years in this field.                                                  more..","1604, 32nd St, Taguig, Metro Manila, Philippines, Landmark: Near S&R, Taguig",Mon - Sat,8:00 AM - 5:00 PM,"[{""services"":""Laser and Dermatology Surgery""},{""services"":""Laser Dermatology Surgery""},{""services"":""Venereology""},{""services"":""Clinic Research""},{""services"":""Venereal Disease""},{""services"":""Medical Writing and Editing""},{""services"":""sexual transmitted diseases""},{""services"":""Clinical and Cosmetic Dermatology""}]","Fort Bonifacio, Taguig",St. Luke's Medical Center,null,"http://www.google.com/maps/place/14.554809,121.04763"
18,Dr. Joyce Castillo,"Fort Bonifacio, Taguig",13,null,https://www.practo.com/taguig/doctor/dr-joyce-castillo-dermatologist-cosmetologist?specialization=&practice_id=1121697,"Dr. Joyce Castillo is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 13 years in this field.                                                  more..","1604, 32nd St, Taguig, Metro Manila, Philippines, Landmark: Near S&R, Taguig",Mon - Sat,8:00 AM - 5:00 PM,"[{""services"":""Laser and Dermatology Surgery""},{""services"":""Laser Dermatology Surgery""},{""services"":""Venereology""},{""services"":""Clinic Research""},{""services"":""Venereal Disease""},{""services"":""Medical Writing and Editing""},{""services"":""sexual transmitted diseases""},{""services"":""Clinical and Cosmetic Dermatology""}]","Fort Bonifacio, Taguig",St. Luke's Medical Center,null,"http://www.google.com/maps/place/14.554809,121.04763"
19,Dr. Kyla Talens,"Fort Bonifacio, Taguig",8,"₱1,000",https://www.practo.com/taguig/doctor/dr-kyla-talens-dermatologist-cosmetologist?specialization=&practice_id=1071439,"Dr. Kyla Talens is a Aesthetic Dermatologist in Fort Bonifacio, Taguig and has an experience of 8 years in this field.                                            more..","B3 Bonifacio High Street, 3rd Floor 9th Ave. corner Lane P , Bonifacio Global City, Taguig",Mon - Sun,10:00 AM - 9:00 PM,"[{""services"":""Facial""},{""services"":""Laser Resurfacing""},{""services"":""Body Contouring""},{""services"":""Chemical Peel""},{""services"":""Dermal fillers""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""},{""services"":""Botox Injections""},{""services"":""Skin Lightening""},{""services"":""Face Sculpting""}]","Fort Bonifacio, Taguig",Skin Philosophie Medical Aesthetic and Lifestyle Solutions,₱1000,"http://www.google.com/maps/place/14.550689,121.05074"
20,Dr. Ma. Dulce Amor Vivan F. Galang,"Fort Bonifacio, Taguig",15,"₱1,000",https://www.practo.com/taguig/doctor/ma-dulce-amor-vivan-f-galang-dermatologist?specialization=&practice_id=1109693,A board-certified dermatologist practicing in both St. Luke’s Medical Center Global City and in Makati Medical Center. Completed her residency training program   more..,"Suite 1112 Medical Arts Building, St. Luke's Medical Center Global City, BGC, Taguig City, Taguig",Mon - Sat,10:00 AM - 4:00 PM,"[{""services"":""Consultation of Pathologic and Aesthetic Concerns""},{""services"":""Skin Biopsy""},{""services"":""Cautery of Warts and other Epidermal Growth""},{""services"":""Cryotherapy of Warts and other Epidermal Growths""},{""services"":""Mole Examination""},{""services"":""Pimple Injection""},{""services"":""Keloid Injection""},{""services"":""Microdermabrasion""},{""services"":""Neurotoxin Injection""},{""services"":""Chemical Peels for the Face, Armpits, Arms and Legs""},{""services"":""Laser ( Hair Reduction, Acne Sunken Scars, Acne Red Marks, Stretch Marks, Freckles, Sunspots, Spider Veins, Tattoo Removal, Birthmarks, Skin Tightening, Body Contouring )""}]","Fort Bonifacio, Taguig",Ma. Dulce Amor Vivan F. Galang,₱1000,"http://www.google.com/maps/place/14.554799,121.04736"
21,Dr. Maria Adela Nable-Aguilera,"Fort Bonifacio, Taguig",25,Free Consultation,https://www.practo.com/taguig/doctor/dr-maria-adela-nable-aguilera-dermatologist-cosmetologist?specialization=&practice_id=1124422,"Dr. Maria Adela Nable-Aguilera is a Aesthetic Dermatologist,Dermatosurgeon and Plastic Surgeon in Ermita, Manila and has an experience of 25 years in these fiel  more..","United Nations Ave, Ermita, Manila., Landmark: Luneta, Manila",Mon - Sun,8:00 AM - 8:00 PM,"[{""services"":""Leucoderma Treatment""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Photofacial""},{""services"":""Tattoo Removal""},{""services"":""Laser Resurfacing""},{""services"":""Acne / Pimples Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Wart Removal""}]","Ermita, Manila",Manila Doctors Hospital - Room No. 304,null,"http://www.google.com/maps/place/14.582275,120.982735"
21,Dr. Maria Adela Nable-Aguilera,"Fort Bonifacio, Taguig",25,Free Consultation,https://www.practo.com/taguig/doctor/dr-maria-adela-nable-aguilera-dermatologist-cosmetologist?specialization=&practice_id=1124422,"Dr. Maria Adela Nable-Aguilera is a Aesthetic Dermatologist,Dermatosurgeon and Plastic Surgeon in Ermita, Manila and has an experience of 25 years in these fiel  more..","1604, 32nd St, Taguig, Metro Manila, Philippines, Landmark: Near S&R, Taguig","Mon - Tue, Thu - Fri",2:00 PM - 5:00 PM,"[{""services"":""Leucoderma Treatment""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Photofacial""},{""services"":""Tattoo Removal""},{""services"":""Laser Resurfacing""},{""services"":""Acne / Pimples Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Wart Removal""}]","Fort Bonifacio, Taguig",St. Luke's Medical Center - Room No. 1215 Medical Arts Building,null,"http://www.google.com/maps/place/14.554809,121.04763"
21,Dr. Maria Adela Nable-Aguilera,"Fort Bonifacio, Taguig",25,Free Consultation,https://www.practo.com/taguig/doctor/dr-maria-adela-nable-aguilera-dermatologist-cosmetologist?specialization=&practice_id=1124422,"Dr. Maria Adela Nable-Aguilera is a Aesthetic Dermatologist,Dermatosurgeon and Plastic Surgeon in Ermita, Manila and has an experience of 25 years in these fiel  more..","1604, 32nd St, Taguig, Metro Manila, Philippines, Landmark: Near S&R, Taguig",Sat,1:00 PM - 4:00 PM,"[{""services"":""Leucoderma Treatment""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Photofacial""},{""services"":""Tattoo Removal""},{""services"":""Laser Resurfacing""},{""services"":""Acne / Pimples Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Wart Removal""}]","Fort Bonifacio, Taguig",St. Luke's Medical Center - Room No. 1215 Medical Arts Building,null,"http://www.google.com/maps/place/14.554809,121.04763"
22,Dr. Mary Elizabeth S. Danga,"Western Bicutan, Taguig",5,₱500,https://www.practo.com/taguig/doctor/dr-mary-elizabeth-s-danga-dermatologist-cosmetologist?specialization=&practice_id=911405,"Dr. Mary Elizabeth S. Danga is a Dermatologist in Sacred Heart, Quezon City and has an experience of 5 years in this field.                                       more..","54 DC Square Building Timog Avenue Quezon City, Quezon City","Mon, Wed, Fri",2:00 PM - 6:00 PM,"[{""services"":""Wrinkle Treatment""},{""services"":""Hyper Pigmentation Treatment""},{""services"":""Electrocaurtry""},{""services"":""Melasma Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Mesotherapy""},{""services"":""Stretch Marks Treatment""},{""services"":""Laser""},{""services"":""Psoriasis Treatment""},{""services"":""Photofacial""}]","Sacred Heart, Quezon City",Med Spa Dermatology Clinic,₱500,"http://www.google.com/maps/place/14.633728,121.04007"
22,Dr. Mary Elizabeth S. Danga,"Western Bicutan, Taguig",5,₱500,https://www.practo.com/taguig/doctor/dr-mary-elizabeth-s-danga-dermatologist-cosmetologist?specialization=&practice_id=911405,"Dr. Mary Elizabeth S. Danga is a Dermatologist in Sacred Heart, Quezon City and has an experience of 5 years in this field.                                       more..","1036, Delos Santos STI Medical Center 201 E. Rodriguez Avenue Quezon City, Quezon City","Mon, Wed, Fri",10:00 AM - 1:00 PM,"[{""services"":""Wrinkle Treatment""},{""services"":""Hyper Pigmentation Treatment""},{""services"":""Electrocaurtry""},{""services"":""Melasma Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Mesotherapy""},{""services"":""Stretch Marks Treatment""},{""services"":""Laser""},{""services"":""Psoriasis Treatment""},{""services"":""Photofacial""}]","Dona Josefa, Quezon City",De Los Santos Medical Center,₱500,"http://www.google.com/maps/place/14.618292,121.00807"
22,Dr. Mary Elizabeth S. Danga,"Western Bicutan, Taguig",5,₱500,https://www.practo.com/taguig/doctor/dr-mary-elizabeth-s-danga-dermatologist-cosmetologist?specialization=&practice_id=911405,"Dr. Mary Elizabeth S. Danga is a Dermatologist in Sacred Heart, Quezon City and has an experience of 5 years in this field.                                       more..","#1 M. Peralta Street Phase 6 AFPOVAI Taguig, Landmark: In Taguig, Taguig",Mon - Sat,10:00 AM - 7:00 PM,"[{""services"":""Wrinkle Treatment""},{""services"":""Hyper Pigmentation Treatment""},{""services"":""Electrocaurtry""},{""services"":""Melasma Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Mesotherapy""},{""services"":""Stretch Marks Treatment""},{""services"":""Laser""},{""services"":""Psoriasis Treatment""},{""services"":""Photofacial""}]","Western Bicutan, Taguig",Med Spa Dermatology Clinic,₱500,"http://www.google.com/maps/place/14.529756,121.03444"
23,Dr. Pearl Weena Marie E. Sabido,"Fort Bonifacio, Taguig",8,null,https://www.practo.com/taguig/doctor/dr-pearl-weena-marie-e-sabido-dermatologist-cosmetologist?specialization=&practice_id=1121697,"Dr. Pearl Weena Marie E. Sabido is a Dermatologist in Socorro, Quezon City and has an experience of 8 years in this field.                                        more..","1604, 32nd St, Taguig, Metro Manila, Philippines, Landmark: Near S&R, Taguig",Mon - Sat,8:00 AM - 8:00 PM,"[{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Scar Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Dermabrasion""},{""services"":""Laser Resurfacing""},{""services"":""Botox Injections""},{""services"":""Acne / Pimples Treatment""}]","Fort Bonifacio, Taguig",St. Luke's Medical Center,null,"http://www.google.com/maps/place/14.554809,121.04763"
23,Dr. Pearl Weena Marie E. Sabido,"Fort Bonifacio, Taguig",8,null,https://www.practo.com/taguig/doctor/dr-pearl-weena-marie-e-sabido-dermatologist-cosmetologist?specialization=&practice_id=1121697,"Dr. Pearl Weena Marie E. Sabido is a Dermatologist in Socorro, Quezon City and has an experience of 8 years in this field.                                        more..","1604, 32nd St, Taguig, Metro Manila, Philippines, Landmark: Near S&R, Taguig",Mon - Sat,8:00 AM - 8:00 PM,"[{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Scar Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Dermabrasion""},{""services"":""Laser Resurfacing""},{""services"":""Botox Injections""},{""services"":""Acne / Pimples Treatment""}]","Fort Bonifacio, Taguig",St. Luke's Medical Center,null,"http://www.google.com/maps/place/14.554809,121.04763"
23,Dr. Pearl Weena Marie E. Sabido,"Fort Bonifacio, Taguig",8,null,https://www.practo.com/taguig/doctor/dr-pearl-weena-marie-e-sabido-dermatologist-cosmetologist?specialization=&practice_id=1121697,"Dr. Pearl Weena Marie E. Sabido is a Dermatologist in Socorro, Quezon City and has an experience of 8 years in this field.                                        more..","2/F Ali Mall, P.Tuazon Boulevard, Quezon City., Quezon City",Mon - Sat,8:00 AM - 5:30 PM,"[{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Scar Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Dermabrasion""},{""services"":""Laser Resurfacing""},{""services"":""Botox Injections""},{""services"":""Acne / Pimples Treatment""}]","Socorro, Quezon City",Dermatologica,₱500,"http://www.google.com/maps/place/14.619638,121.05667"
24,Dr. Rhesa May Martinez,"Fort Bonifacio, Taguig",17,Free Consultation,https://www.practo.com/taguig/doctor/rhesa-may-martinez-dermatologist?specialization=&practice_id=1147964,"Dr. Rhesa May Martinez is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 17 years in this field.                                              more..",": Rizal Drive cor. 32nd St. and 5th Ave., Taguig, 1634 Metro Manila, Taguig",Wed,10:00 AM - 2:00 PM,[],"Fort Bonifacio, Taguig",skin laser manila,null,"http://www.google.com/maps/place/14.554212,121.05451"
24,Dr. Rhesa May Martinez,"Fort Bonifacio, Taguig",17,Free Consultation,https://www.practo.com/taguig/doctor/rhesa-may-martinez-dermatologist?specialization=&practice_id=1147964,"Dr. Rhesa May Martinez is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 17 years in this field.                                              more..",": Rizal Drive cor. 32nd St. and 5th Ave., Taguig, 1634 Metro Manila, Taguig",Fri,10:30 AM - 5:00 PM,[],"Fort Bonifacio, Taguig",skin laser manila,null,"http://www.google.com/maps/place/14.554212,121.05451"
24,Dr. Rhesa May Martinez,"Fort Bonifacio, Taguig",17,Free Consultation,https://www.practo.com/taguig/doctor/rhesa-may-martinez-dermatologist?specialization=&practice_id=1147964,"Dr. Rhesa May Martinez is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 17 years in this field.                                              more..",": Rizal Drive cor. 32nd St. and 5th Ave., Taguig, 1634 Metro Manila, Taguig","Tue, Sat",10:30 AM - 6:00 PM,[],"Fort Bonifacio, Taguig",skin laser manila,null,"http://www.google.com/maps/place/14.554212,121.05451"
24,Dr. Rhesa May Martinez,"Fort Bonifacio, Taguig",17,Free Consultation,https://www.practo.com/taguig/doctor/rhesa-may-martinez-dermatologist?specialization=&practice_id=1147964,"Dr. Rhesa May Martinez is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 17 years in this field.                                              more..",": Rizal Drive cor. 32nd St. and 5th Ave., Taguig, 1634 Metro Manila, Taguig",Thu,10:00 AM - 5:00 PM,[],"Fort Bonifacio, Taguig",skin laser manila,null,"http://www.google.com/maps/place/14.554212,121.05451"
25,Dr. Rosemary Lo,"Fort Bonifacio, Taguig",30,₱650,https://www.practo.com/taguig/doctor/dr-rosemarie-lo-dermatologist-cosmetologist?specialization=&practice_id=728337,"Dr. Rosemary Lo is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 30 years in this field.                                                     more..","4th Floor, Filinvest Corporate City Alabang, Muntinlupa",Sat,2:00 PM - 6:00 PM,"[{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Tattoo Removal""},{""services"":""Botox Injections""},{""services"":""Laser Hair Removal - Face""},{""services"":""Peel, Polishing, Lasers""}]","Alabang, Muntinlupa",Dermstrata,₱500,"http://www.google.com/maps/place/14.417747,121.03995"
25,Dr. Rosemary Lo,"Fort Bonifacio, Taguig",30,₱650,https://www.practo.com/taguig/doctor/dr-rosemarie-lo-dermatologist-cosmetologist?specialization=&practice_id=728337,"Dr. Rosemary Lo is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 30 years in this field.                                                     more..","3/F Market! Market!, 26th Street Corner C5, Bonifacio Global City, Landmark: Inside Market Market Mall, Taguig",Sat,10:00 AM - 10:00 PM,"[{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Tattoo Removal""},{""services"":""Botox Injections""},{""services"":""Laser Hair Removal - Face""},{""services"":""Peel, Polishing, Lasers""}]","Fort Bonifacio, Taguig",Dermstrata Skin Clinic And Spa,₱650,"http://www.google.com/maps/place/14.549721,121.05722"
25,Dr. Rosemary Lo,"Fort Bonifacio, Taguig",30,₱650,https://www.practo.com/taguig/doctor/dr-rosemarie-lo-dermatologist-cosmetologist?specialization=&practice_id=728337,"Dr. Rosemary Lo is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 30 years in this field.                                                     more..","3/F Market! Market!, 26th Street Corner C5, Bonifacio Global City, Landmark: Inside Market Market Mall, Taguig","Mon, Wed - Thu",10:00 AM - 9:00 PM,"[{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Tattoo Removal""},{""services"":""Botox Injections""},{""services"":""Laser Hair Removal - Face""},{""services"":""Peel, Polishing, Lasers""}]","Fort Bonifacio, Taguig",Dermstrata Skin Clinic And Spa,₱650,"http://www.google.com/maps/place/14.549721,121.05722"
25,Dr. Rosemary Lo,"Fort Bonifacio, Taguig",30,₱650,https://www.practo.com/taguig/doctor/dr-rosemarie-lo-dermatologist-cosmetologist?specialization=&practice_id=728337,"Dr. Rosemary Lo is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 30 years in this field.                                                     more..","Lower Ground Level, SM City Sta. Mesa, Aurora Boulevard Araneta Avenue, Quezon City",Tue,4:00 PM - 8:00 PM,"[{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Tattoo Removal""},{""services"":""Botox Injections""},{""services"":""Laser Hair Removal - Face""},{""services"":""Peel, Polishing, Lasers""}]","Doña Imelda, Quezon City",Dermstrata,₱500,"http://www.google.com/maps/place/14.605919,121.02081"
25,Dr. Rosemary Lo,"Fort Bonifacio, Taguig",30,₱650,https://www.practo.com/taguig/doctor/dr-rosemarie-lo-dermatologist-cosmetologist?specialization=&practice_id=728337,"Dr. Rosemary Lo is a Dermatologist in Fort Bonifacio, Taguig and has an experience of 30 years in this field.                                                     more..","3/F SM City San Lazaro, Felix Huertas Street Corner A.H. Lacson Extension, City of Manila., Manila",Mon - Sat,10:00 AM - 6:00 PM,"[{""services"":""Anti Aging Treatment""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Leucoderma Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Tattoo Removal""},{""services"":""Botox Injections""},{""services"":""Laser Hair Removal - Face""},{""services"":""Peel, Polishing, Lasers""}]","Santa Cruz, Manila",Dermstrata,₱500,"http://www.google.com/maps/place/14.618248,120.98596"
26,Dr. Sheena Maureen T. Sy,"Fort Bonifacio, Taguig",6,₱700,https://www.practo.com/taguig/doctor/sheena-maureen-t-sy-dermatologist?specialization=&practice_id=1173108,I am board-certified dermatologist with extensive training in medical and aesthetic dermatology.,"2/F Venice Grand Canal Mall, Landmark: near Shakey's and Coco, across Nature Republic, Taguig","Thu - Fri, Sun",3:00 PM - 9:00 PM,"[{""services"":""Skin Care""},{""services"":""Laser therapy""},{""services"":""Nail Diseases Treatment""},{""services"":""Hair Disease""},{""services"":""Acne / Pimples Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Skin Rejuvenation""},{""services"":""Wart Removal""},{""services"":""Botox Injections""},{""services"":""Acne/ Pimple Scars Treatment""},{""services"":""Body Sculpting""},{""services"":""Eczema Treatment""},{""services"":""Hair Loss Treatment""}]","Fort Bonifacio, Taguig",SkinCell White,₱700,"http://www.google.com/maps/place/14.533542,121.05112"
